word,frequency,length,category,tag_detail
குரலெ,2,3,NOUN,BASE_NOUN
சிற்றித,2,4,NOUN,BASE_NOUN
தும்புதல்,2,5,NOUN,NOMINAL_SUFFIX_தல்
கிய்யப்ப,2,5,NOUN,BASE_NOUN
லெனினோடு,2,4,NOUN,NOMINAL_SUFFIX_டு
செய்யாற்று,2,5,NOUN,BASE_NOUN_VOWEL_று
கான்சிடா,2,4,NOUN,BASE_NOUN
கப்புறம்,2,5,NOUN,BASE_NOUN_CONSONANT_ம்
உருகுமுன்,2,5,NOUN,BASE_NOUN_CONSONANT_ன்
உடலார,2,4,NOUN,BASE_NOUN
மானதன்று,2,5,NOUN,BASE_NOUN_VOWEL_று
நல்லதல்,2,5,NOUN,NOMINAL_SUFFIX_தல்
திசையொன்று,2,5,NOUN,BASE_NOUN_VOWEL_று
தலைவர்டா,2,5,NOUN,BASE_NOUN
ஆசான்னு,2,4,NOUN,BASE_NOUN
ரெட்டைகுழி,2,5,NOUN,BASE_NOUN_VOWEL_ழி
இவாமி,2,3,NOUN,BASE_NOUN
மேக்டா,2,3,NOUN,BASE_NOUN
யுபிஎம்,2,4,NOUN,BASE_NOUN_CONSONANT_ம்
மைக்கிரான்,2,5,NOUN,BASE_NOUN_CONSONANT_ன்
உருளைபோல்,2,5,NOUN,BASE_NOUN_CONSONANT_ல்
மரபறிவு,2,5,NOUN,NOMINAL_SUFFIX_வு
பிடிஐஏ,2,4,NOUN,BASE_NOUN
வெலகாம,2,4,NOUN,BASE_NOUN
சப்பால்,2,4,NOUN,BASE_NOUN_CONSONANT_ல்
இயக்குப,2,5,NOUN,BASE_NOUN
கங்லேய்,2,4,NOUN,BASE_NOUN_CONSONANT_ய்
கடிமணி,2,4,NOUN,BASE_NOUN
ஆர்ஆர்சி,2,5,NOUN,NOMINAL_SUFFIX_சி
ஆசனமாய்,2,5,NOUN,BASE_NOUN_CONSONANT_ய்
உயிர்மம்,2,5,NOUN,BASE_NOUN_CONSONANT_ம்
இராமதாசா,2,5,NOUN,BASE_NOUN
பொம்மையில,2,5,NOUN,BASE_NOUN
மமாடு,2,3,NOUN,NOMINAL_SUFFIX_டு
கியூயாபா,2,4,NOUN,BASE_NOUN
யாண்டபூ,2,4,NOUN,BASE_NOUN
சிர்குன்,2,4,NOUN,BASE_NOUN_CONSONANT_ன்
ரிங்டால்,2,4,NOUN,BASE_NOUN_CONSONANT_ல்
யென்சன்,2,4,NOUN,BASE_NOUN_CONSONANT_ன்
ஐஇபி,2,3,NOUN,BASE_NOUN
பவ்னா,2,3,NOUN,BASE_NOUN
ரண்டா,2,3,NOUN,BASE_NOUN
பாய்ராபி,2,4,NOUN,BASE_NOUN
சிதேந்தர்,2,5,NOUN,BASE_NOUN_CONSONANT_ர்
செக்கியூரா,2,5,NOUN,BASE_NOUN
மிவாகீ,2,3,NOUN,BASE_NOUN
பிசெரா,2,3,NOUN,BASE_NOUN
சோழநிலா,2,4,NOUN,BASE_NOUN
மாளிகைபோல்,2,5,NOUN,BASE_NOUN_CONSONANT_ல்
தனிகதை,2,4,NOUN,BASE_NOUN
நுவரா,2,3,NOUN,BASE_NOUN
பயின்றுள்,2,5,NOUN,BASE_NOUN_CONSONANT_ள்
யைப்போல,2,4,NOUN,BASE_NOUN
ஆர்ஏஐ,2,4,NOUN,BASE_NOUN
டிரபு,2,3,NOUN,NOMINAL_SUFFIX_பு
அராக்சி,2,4,NOUN,NOMINAL_SUFFIX_சி
பின்னேகன்,2,5,NOUN,BASE_NOUN_CONSONANT_ன்
சம்சூதீன்,2,5,NOUN,BASE_NOUN_CONSONANT_ன்
ரனவீரா,2,4,NOUN,BASE_NOUN
யூசப்கூடா,2,5,NOUN,BASE_NOUN
உதேபூர்,2,4,NOUN,BASE_NOUN_CONSONANT_ர்
திரிவச்சு,2,5,NOUN,BASE_NOUN_VOWEL_சு
தொகர்,2,3,NOUN,BASE_NOUN_CONSONANT_ர்
பாம்பொடர்,2,5,NOUN,BASE_NOUN_CONSONANT_ர்
சேவாபூரி,2,4,NOUN,BASE_NOUN_VOWEL_ரி
குழாயிலி,2,4,NOUN,BASE_NOUN_VOWEL_லி
போர்போல,2,4,NOUN,BASE_NOUN
மசன்,2,3,NOUN,BASE_NOUN_CONSONANT_ன்
ஆலன்பி,2,4,NOUN,BASE_NOUN
எம்ஏஎன்,2,5,NOUN,BASE_NOUN_CONSONANT_ன்
வாசனைபோல,2,5,NOUN,BASE_NOUN
லைட்வேவ்,2,4,NOUN,BASE_NOUN
கோரெட்டி,2,4,NOUN,BASE_NOUN
தடைபின்றி,2,5,NOUN,BASE_NOUN
சிகார்டு,2,4,NOUN,NOMINAL_SUFFIX_டு
சோர்காலி,2,4,NOUN,BASE_NOUN_VOWEL_லி
சிலோர்மணி,2,5,NOUN,BASE_NOUN
மூப்பீடு,2,4,NOUN,NOMINAL_SUFFIX_டு
குட்னவ்,2,4,NOUN,BASE_NOUN
மாணவ்,2,3,NOUN,BASE_NOUN
விலாகமல்,2,5,NOUN,BASE_NOUN_CONSONANT_ல்
மரபுசீர்,2,5,NOUN,BASE_NOUN_CONSONANT_ர்
லேம்பி,2,3,NOUN,BASE_NOUN
சிதான்சு,2,4,NOUN,BASE_NOUN_VOWEL_சு
முத்தாலு,2,4,NOUN,BASE_NOUN
வானாளவி,2,4,NOUN,BASE_NOUN
டிராசி,2,3,NOUN,NOMINAL_SUFFIX_சி
பாரனம்,2,4,NOUN,BASE_NOUN_CONSONANT_ம்
டோரிமான்,2,4,NOUN,BASE_NOUN_CONSONANT_ன்
பிளாவடி,2,4,NOUN,BASE_NOUN
திருத்தேரி,2,5,NOUN,BASE_NOUN_VOWEL_ரி
ஒளிகாட்சி,2,5,NOUN,NOMINAL_SUFFIX_சி
பிரய்லி,2,4,NOUN,BASE_NOUN_VOWEL_லி
முறையைம்,2,4,NOUN,BASE_NOUN_CONSONANT_ம்
வேணுபுரி,2,4,NOUN,BASE_NOUN_VOWEL_ரி
பத்புரா,2,4,NOUN,BASE_NOUN
மறைவுஇசை,2,5,NOUN,BASE_NOUN
லட்லாவ்,2,4,NOUN,BASE_NOUN
கொங்கராம்,2,5,NOUN,BASE_NOUN_CONSONANT_ம்
திருநள்,2,4,NOUN,BASE_NOUN_CONSONANT_ள்
குருதத்தா,2,5,NOUN,BASE_NOUN
வருமாறுஓ,2,5,NOUN,BASE_NOUN
வெல்மேன்,2,4,NOUN,BASE_NOUN_CONSONANT_ன்
யாளார்,2,3,NOUN,BASE_NOUN_CONSONANT_ர்
சகோர்ரூணி,2,5,NOUN,BASE_NOUN
குழப்பாதா,2,5,NOUN,BASE_NOUN
பிதோராகர்,2,5,NOUN,BASE_NOUN_CONSONANT_ர்
எமார்,2,3,NOUN,BASE_NOUN_CONSONANT_ர்
வருமாறுல்,2,5,NOUN,BASE_NOUN_CONSONANT_ல்
குளோபர்,2,4,NOUN,BASE_NOUN_CONSONANT_ர்
ரக்ரா,2,3,NOUN,BASE_NOUN
தக்சன,2,4,NOUN,BASE_NOUN
நூர்லா,2,3,NOUN,BASE_NOUN
உடானி,2,3,NOUN,BASE_NOUN
ஐடிஎப்டி,2,5,NOUN,BASE_NOUN
சாயண்ணா,2,4,NOUN,BASE_NOUN
காதலீன்,2,4,NOUN,BASE_NOUN_CONSONANT_ன்
கறியொடு,2,4,NOUN,NOMINAL_SUFFIX_டு
யூனிட்டரி,2,5,NOUN,BASE_NOUN_VOWEL_ரி
மமுன்,2,3,NOUN,BASE_NOUN_CONSONANT_ன்
அல்கானூன்,2,5,NOUN,BASE_NOUN_CONSONANT_ன்
குறுஆய்வு,2,5,NOUN,NOMINAL_SUFFIX_வு
விஎல்பி,2,4,NOUN,BASE_NOUN
அசாரு,2,3,NOUN,BASE_NOUN
செந்ஐ,2,3,NOUN,BASE_NOUN
ப்ரௌடம்,2,4,NOUN,BASE_NOUN_CONSONANT_ம்
கிட்டிபுள்,2,5,NOUN,BASE_NOUN_CONSONANT_ள்
டுவின்கிள்,2,5,NOUN,BASE_NOUN_CONSONANT_ள்
மர்லெனி,2,4,NOUN,BASE_NOUN
மிட்சூய்,2,4,NOUN,BASE_NOUN_CONSONANT_ய்
சொம்பம்மா,2,5,NOUN,BASE_NOUN
குமாகை,2,3,NOUN,NOMINAL_SUFFIX_கை
நேன்சி,2,3,NOUN,NOMINAL_SUFFIX_சி
வழிப்படு,2,5,NOUN,NOMINAL_SUFFIX_டு
டோடெம்,2,3,NOUN,BASE_NOUN_CONSONANT_ம்
கோலிகளோடு,2,5,NOUN,NOMINAL_SUFFIX_டு
மாவுன்னு,2,4,NOUN,BASE_NOUN
வழ்நாள்,2,4,NOUN,BASE_NOUN_CONSONANT_ள்
தாய்த்ரி,2,4,NOUN,BASE_NOUN_VOWEL_ரி
மீதியளவு,2,5,NOUN,NOMINAL_SUFFIX_வு
கிரிமினாலி,2,5,NOUN,BASE_NOUN_VOWEL_லி
நம்புவா,2,4,NOUN,BASE_NOUN
ஓசையேது,2,4,NOUN,BASE_NOUN_VOWEL_து
நிவீன்,2,3,NOUN,BASE_NOUN_CONSONANT_ன்
லம்பெடுசா,2,5,NOUN,BASE_NOUN
கடுகுகள்,2,5,NOUN,BASE_NOUN_CONSONANT_ள்
கோயில்மேடு,2,5,NOUN,NOMINAL_SUFFIX_டு
அர்கன்சா,2,5,NOUN,BASE_NOUN
பார்கைன்,2,4,NOUN,BASE_NOUN_CONSONANT_ன்
ம்லர்,2,3,NOUN,BASE_NOUN_CONSONANT_ர்
மேத்தன்,2,4,NOUN,BASE_NOUN_CONSONANT_ன்
நீதியரசு,2,5,NOUN,BASE_NOUN_VOWEL_சு
சங்கிரான்,2,5,NOUN,BASE_NOUN_CONSONANT_ன்
கைநீட்டம்,2,5,NOUN,BASE_NOUN_CONSONANT_ம்
வயரில்லா,2,5,NOUN,BASE_NOUN
டிசிஐஎல்,2,5,NOUN,BASE_NOUN_CONSONANT_ல்
வேட்டைகிரி,2,5,NOUN,BASE_NOUN_VOWEL_ரி
பிராம்யம்,2,5,NOUN,BASE_NOUN_CONSONANT_ம்
முதலீல்,2,4,NOUN,BASE_NOUN_CONSONANT_ல்
தேக்கமாகி,2,5,NOUN,BASE_NOUN
வெங்கன்,2,4,NOUN,BASE_NOUN_CONSONANT_ன்
விசைப்பிடி,2,5,NOUN,BASE_NOUN
கியோனீ,2,3,NOUN,BASE_NOUN
செய்திபோல்,2,5,NOUN,BASE_NOUN_CONSONANT_ல்
மெங்சு,2,3,NOUN,BASE_NOUN_VOWEL_சு
சாங்ல,2,3,NOUN,BASE_NOUN
டிபெஞ்சர்,2,5,NOUN,BASE_NOUN_CONSONANT_ர்
இடிஎப்ல்,2,5,NOUN,BASE_NOUN_CONSONANT_ல்
மாவோக்கள்,2,5,NOUN,BASE_NOUN_CONSONANT_ள்
குன்சர்,2,4,NOUN,BASE_NOUN_CONSONANT_ர்
நீர்த்தாவா,2,5,NOUN,BASE_NOUN
நண்பேன்,2,4,NOUN,BASE_NOUN_CONSONANT_ன்
பன்சர்,2,4,NOUN,BASE_NOUN_CONSONANT_ர்
டெப்மா,2,3,NOUN,BASE_NOUN
கேங்க்மேன்,2,5,NOUN,BASE_NOUN_CONSONANT_ன்
ஒற்றராய்,2,5,NOUN,BASE_NOUN_CONSONANT_ய்
நீலாஞ்சன்,2,5,NOUN,BASE_NOUN_CONSONANT_ன்
பிபிடிஓ,2,4,NOUN,BASE_NOUN
ஏலென்,2,3,NOUN,BASE_NOUN_CONSONANT_ன்
டென்சிடி,2,4,NOUN,BASE_NOUN
நாடகமாகி,2,5,NOUN,BASE_NOUN
போலோராம்,2,4,NOUN,BASE_NOUN_CONSONANT_ம்
கேர்பென்,2,4,NOUN,BASE_NOUN_CONSONANT_ன்
பரக்ராம்,2,5,NOUN,BASE_NOUN_CONSONANT_ம்
நீர்வாரி,2,4,NOUN,BASE_NOUN_VOWEL_ரி
பூர்த்தம்,2,5,NOUN,BASE_NOUN_CONSONANT_ம்
அனிதன்,2,4,NOUN,BASE_NOUN_CONSONANT_ன்
லாண்டர்ன்,2,5,NOUN,BASE_NOUN_CONSONANT_ன்
திரிமேணி,2,4,NOUN,BASE_NOUN
மோட்சன,2,4,NOUN,BASE_NOUN
லாபமின்மை,2,5,NOUN,NOMINAL_SUFFIX_மை
சங்கந்தி,2,5,NOUN,NOMINAL_SUFFIX_தி
இடையேயோன,2,5,NOUN,BASE_NOUN
உமேரா,2,3,NOUN,BASE_NOUN
அதிபுத்தா,2,5,NOUN,BASE_NOUN
ஒளிந்தி,2,4,NOUN,NOMINAL_SUFFIX_தி
ப்ரூடி,2,3,NOUN,BASE_NOUN
றுன்னு,2,3,NOUN,BASE_NOUN
தங்குறார்,2,5,NOUN,BASE_NOUN_CONSONANT_ர்
எறிஞ்,2,3,NOUN,BASE_NOUN
ளைங்க,2,3,NOUN,BASE_NOUN
கர்ணூல்,2,4,NOUN,BASE_NOUN_CONSONANT_ல்
வென்கி,2,3,NOUN,BASE_NOUN
இகிராமம்,2,5,NOUN,BASE_NOUN_CONSONANT_ம்
நண்பரென,2,5,NOUN,BASE_NOUN
நாளைம்,2,3,NOUN,BASE_NOUN_CONSONANT_ம்
புடுங்குது,2,5,NOUN,BASE_NOUN_VOWEL_து
வருவோம்டா,2,5,NOUN,BASE_NOUN
ளையம்மா,2,4,NOUN,BASE_NOUN
கூடுன,2,3,NOUN,BASE_NOUN
பெண்கடல்,2,5,NOUN,BASE_NOUN_CONSONANT_ல்
ருச்சா,2,3,NOUN,BASE_NOUN
செதறுகாய்,2,5,NOUN,BASE_NOUN_CONSONANT_ய்
வான்டிவென்,2,5,NOUN,BASE_NOUN_CONSONANT_ன்
சினிகலைசி,2,5,NOUN,NOMINAL_SUFFIX_சி
கனகசபா,2,5,NOUN,BASE_NOUN
மோம்சன்,2,4,NOUN,BASE_NOUN_CONSONANT_ன்
கேமரென்,2,4,NOUN,BASE_NOUN_CONSONANT_ன்
சந்தியன்,2,5,NOUN,BASE_NOUN_CONSONANT_ன்
காளாஞ்சக,2,5,NOUN,BASE_NOUN
பபானி,2,3,NOUN,BASE_NOUN
பென்சான்,2,4,NOUN,BASE_NOUN_CONSONANT_ன்
மாட்ரி,2,3,NOUN,BASE_NOUN_VOWEL_ரி
றிவநெவ்,2,4,NOUN,BASE_NOUN
உவரா,2,3,NOUN,BASE_NOUN
பாடல்போல்,2,5,NOUN,BASE_NOUN_CONSONANT_ல்
பைவாலி,2,3,NOUN,BASE_NOUN_VOWEL_லி
முத்தாசர்,2,5,NOUN,BASE_NOUN_CONSONANT_ர்
பரோட்டி,2,4,NOUN,BASE_NOUN
போட்லா,2,3,NOUN,BASE_NOUN
ஐஓஎன்ஏ,2,5,NOUN,BASE_NOUN
மொர்னர்,2,4,NOUN,BASE_NOUN_CONSONANT_ர்
வரூண்,2,3,NOUN,BASE_NOUN_CONSONANT_ண்
கங்கண்ணா,2,5,NOUN,BASE_NOUN
வார்டுபோல,2,5,NOUN,BASE_NOUN
சுயசார்,2,4,NOUN,BASE_NOUN_CONSONANT_ர்
தாம்ல,2,3,NOUN,BASE_NOUN
குட்டிதல,2,5,NOUN,BASE_NOUN
லான்க்கர்,2,5,NOUN,BASE_NOUN_CONSONANT_ர்
ஐசிஏ,2,3,NOUN,BASE_NOUN
அல்பாசா,2,4,NOUN,BASE_NOUN
ஒளிமுடி,2,4,NOUN,BASE_NOUN
எழுதுனன்,2,5,NOUN,BASE_NOUN_CONSONANT_ன்
டாகிர்,2,3,NOUN,BASE_NOUN_CONSONANT_ர்
பெரெங்கர்,2,5,NOUN,BASE_NOUN_CONSONANT_ர்
தரங்கணி,2,5,NOUN,BASE_NOUN
குலாப்ராவ்,2,5,NOUN,BASE_NOUN
அரக்காடு,2,5,NOUN,NOMINAL_SUFFIX_டு
போறியாப்பா,2,5,NOUN,BASE_NOUN
அணிந்துள்,2,5,NOUN,BASE_NOUN_CONSONANT_ள்
மெலேனி,2,3,NOUN,BASE_NOUN
மெரோடு,2,3,NOUN,NOMINAL_SUFFIX_டு
சுவாலா,2,3,NOUN,BASE_NOUN
நபிகளோடு,2,5,NOUN,NOMINAL_SUFFIX_டு
பொதுபயன்,2,5,NOUN,BASE_NOUN_CONSONANT_ன்
செந்தல்,2,4,NOUN,NOMINAL_SUFFIX_தல்
சலிம்பாய்,2,5,NOUN,BASE_NOUN_CONSONANT_ய்
நீதியாகி,2,4,NOUN,BASE_NOUN
தனுகு,2,3,NOUN,BASE_NOUN_VOWEL_கு
வாய்வேதம்,2,5,NOUN,BASE_NOUN_CONSONANT_ம்
டிஐசிசிஐ,2,5,NOUN,BASE_NOUN
ஒட்டுமீசை,2,5,NOUN,BASE_NOUN
செடிகளுள்,2,5,NOUN,BASE_NOUN_CONSONANT_ள்
அரிப்பூ,2,4,NOUN,BASE_NOUN
பீடாதி,2,3,NOUN,NOMINAL_SUFFIX_தி
செனுலி,2,3,NOUN,BASE_NOUN_VOWEL_லி
பல்பர்னி,2,5,NOUN,BASE_NOUN
கேட்குறாரு,2,5,NOUN,BASE_NOUN
காந்தம்மா,2,5,NOUN,BASE_NOUN
இமைபோல்,2,4,NOUN,BASE_NOUN_CONSONANT_ல்
ஆடாய்,2,3,NOUN,BASE_NOUN_CONSONANT_ய்
கிர்காவ்,2,4,NOUN,BASE_NOUN
சால்டி,2,3,NOUN,BASE_NOUN
மேடிசான்,2,4,NOUN,BASE_NOUN_CONSONANT_ன்
கிரென்கெ,2,4,NOUN,BASE_NOUN
கருவானா,2,4,NOUN,BASE_NOUN
ப்ராச்சி,2,4,NOUN,NOMINAL_SUFFIX_சி
அன்டோலி,2,4,NOUN,BASE_NOUN_VOWEL_லி
பிழைகளா,2,4,NOUN,BASE_NOUN
தேதியிலி,2,4,NOUN,BASE_NOUN_VOWEL_லி
அபிலியன்,2,5,NOUN,BASE_NOUN_CONSONANT_ன்
பறிக்காது,2,5,NOUN,BASE_NOUN_VOWEL_து
நல்சர்,2,4,NOUN,BASE_NOUN_CONSONANT_ர்
அல்தௌலா,2,4,NOUN,BASE_NOUN
பாக்பன்,2,4,NOUN,BASE_NOUN_CONSONANT_ன்
ச்சோன்னு,2,4,NOUN,BASE_NOUN
நரெய்ன்,2,4,NOUN,BASE_NOUN_CONSONANT_ன்
ரெட்டைஏரி,2,5,NOUN,BASE_NOUN_VOWEL_ரி
கூடரணி,2,4,NOUN,BASE_NOUN
அணுசகதி,2,5,NOUN,NOMINAL_SUFFIX_தி
துவ்ரு,2,3,NOUN,BASE_NOUN
நகூர்,2,3,NOUN,BASE_NOUN_CONSONANT_ர்
உருண்,2,3,NOUN,BASE_NOUN_CONSONANT_ண்
கம்பர்டு,2,5,NOUN,NOMINAL_SUFFIX_டு
ஈசுவரீ,2,4,NOUN,BASE_NOUN
குணாராமை,2,4,NOUN,NOMINAL_SUFFIX_மை
சிஏஐஆர்,2,5,NOUN,BASE_NOUN_CONSONANT_ர்
சிஆர்எல்,2,5,NOUN,BASE_NOUN_CONSONANT_ல்
அமாகி,2,3,NOUN,BASE_NOUN
அரசுபோல,2,5,NOUN,BASE_NOUN
ஐந்தியல்,2,5,NOUN,BASE_NOUN_CONSONANT_ல்
அட்ராவுளி,2,5,NOUN,BASE_NOUN_VOWEL_ளி
பாதிலி,2,3,NOUN,BASE_NOUN_VOWEL_லி
கினலூர்,2,4,NOUN,BASE_NOUN_CONSONANT_ர்
விக்கிடம்,2,5,NOUN,BASE_NOUN_CONSONANT_ம்
ராகுமாறு,2,4,NOUN,BASE_NOUN_VOWEL_று
பெட்டினி,2,4,NOUN,BASE_NOUN
நீராற்றம்,2,5,NOUN,BASE_NOUN_CONSONANT_ம்
கங்குவா,2,4,NOUN,BASE_NOUN
றங்குடி,2,4,NOUN,BASE_NOUN
மைதிர்பால,2,5,NOUN,BASE_NOUN
செய்னதர்,2,5,NOUN,BASE_NOUN_CONSONANT_ர்
தென்னகூன்,2,5,NOUN,BASE_NOUN_CONSONANT_ன்
ரிசார்,2,3,NOUN,BASE_NOUN_CONSONANT_ர்
சென்ஞ்சுரா,2,5,NOUN,BASE_NOUN
டியுசி,2,3,NOUN,NOMINAL_SUFFIX_சி
அர்க்கம்,2,5,NOUN,BASE_NOUN_CONSONANT_ம்
தீப்ராய்,2,4,NOUN,BASE_NOUN_CONSONANT_ய்
பிறகெ,2,3,NOUN,BASE_NOUN
செருபால்,2,4,NOUN,BASE_NOUN_CONSONANT_ல்
பேருறுதி,2,4,NOUN,NOMINAL_SUFFIX_தி
லல்லான்,2,4,NOUN,BASE_NOUN_CONSONANT_ன்
அமரதாரா,2,5,NOUN,BASE_NOUN
டிசமப்ர்,2,5,NOUN,BASE_NOUN_CONSONANT_ர்
போசேல்,2,3,NOUN,BASE_NOUN_CONSONANT_ல்
தகவலர்,2,5,NOUN,BASE_NOUN_CONSONANT_ர்
தான்போய்,2,4,NOUN,BASE_NOUN_CONSONANT_ய்
ஐபேடுகள்,2,5,NOUN,BASE_NOUN_CONSONANT_ள்
மொரெனொ,2,3,NOUN,BASE_NOUN
கண்டோண்,2,4,NOUN,BASE_NOUN_CONSONANT_ண்
சங்குதேவ்,2,5,NOUN,BASE_NOUN
வீமணா,2,3,NOUN,BASE_NOUN
தொல்சிறகி,2,5,NOUN,BASE_NOUN
னாற்றல்,2,4,NOUN,BASE_NOUN_CONSONANT_ல்
பாருதி,2,3,NOUN,NOMINAL_SUFFIX_தி
எடிஎம்மை,2,5,NOUN,NOMINAL_SUFFIX_மை
வீழ்பவர்,2,5,NOUN,BASE_NOUN_CONSONANT_ர்
பொக்தா,2,3,NOUN,BASE_NOUN
பழுக்குமா,2,5,NOUN,BASE_NOUN
நயின்வா,2,4,NOUN,BASE_NOUN
அன்டோர்,2,4,NOUN,BASE_NOUN_CONSONANT_ர்
வீல்டென்,2,4,NOUN,BASE_NOUN_CONSONANT_ன்
பிளசண்டா,2,5,NOUN,BASE_NOUN
அர்மிதா,2,4,NOUN,BASE_NOUN
ப்ரதிக்ஞா,2,5,NOUN,BASE_NOUN
அவாளது,2,4,NOUN,BASE_NOUN_VOWEL_து
மீட்பதென,2,5,NOUN,BASE_NOUN
நடப்பால்,2,5,NOUN,BASE_NOUN_CONSONANT_ல்
சித்திகாரி,2,5,NOUN,NOMINAL_SUFFIX_காரி
அனலு,2,3,NOUN,BASE_NOUN
கொறிப்பு,2,4,NOUN,NOMINAL_SUFFIX_பு
சைக்கொவ்,2,4,NOUN,BASE_NOUN
கோரீடா,2,3,NOUN,BASE_NOUN
லாரெய்ன்,2,4,NOUN,BASE_NOUN_CONSONANT_ன்
உயிர்வெறி,2,5,NOUN,BASE_NOUN
கண்முழி,2,4,NOUN,BASE_NOUN_VOWEL_ழி
செண்டைன்,2,4,NOUN,BASE_NOUN_CONSONANT_ன்
டகூமி,2,3,NOUN,BASE_NOUN
தீவுப்பிதா,2,5,NOUN,BASE_NOUN
மணாள்,2,3,NOUN,BASE_NOUN_CONSONANT_ள்
கிரீடர்,2,4,NOUN,BASE_NOUN_CONSONANT_ர்
தேவவரத,2,5,NOUN,BASE_NOUN
ஆடிபிள்,2,4,NOUN,BASE_NOUN_CONSONANT_ள்
சிபிஐன்,2,4,NOUN,BASE_NOUN_CONSONANT_ன்
அம்லி,2,3,NOUN,BASE_NOUN_VOWEL_லி
ப்ளோரியன்,2,5,NOUN,BASE_NOUN_CONSONANT_ன்
க்ரெம்,2,3,NOUN,BASE_NOUN_CONSONANT_ம்
இன்னொவா,2,4,NOUN,BASE_NOUN
மியாசி,2,3,NOUN,NOMINAL_SUFFIX_சி
டயனோசர்,2,5,NOUN,BASE_NOUN_CONSONANT_ர்
திரைதேசம்,2,5,NOUN,BASE_NOUN_CONSONANT_ம்
மலாகோப்பா,2,5,NOUN,BASE_NOUN
நெகார்,2,3,NOUN,BASE_NOUN_CONSONANT_ர்
கலையின்றி,2,5,NOUN,BASE_NOUN
ரத்தம்னு,2,5,NOUN,BASE_NOUN
ஆலிவெய்ரா,2,5,NOUN,BASE_NOUN
தாமதமாவ,2,5,NOUN,BASE_NOUN
டீமூடன்,2,4,NOUN,BASE_NOUN_CONSONANT_ன்
ஐகளிடம்,2,5,NOUN,BASE_NOUN_CONSONANT_ம்
கொலையன்றி,2,5,NOUN,BASE_NOUN
மாதவ்இசை,2,5,NOUN,BASE_NOUN
லெண்டனா,2,4,NOUN,BASE_NOUN
ஆரோம்,2,3,NOUN,BASE_NOUN_CONSONANT_ம்
உதவுதன்,2,5,NOUN,BASE_NOUN_CONSONANT_ன்
யேந்தலா,2,4,NOUN,BASE_NOUN
உட்பட்டா,2,5,NOUN,BASE_NOUN
சேரளம்,2,4,NOUN,BASE_NOUN_CONSONANT_ம்
பிறந்தோமா,2,5,NOUN,BASE_NOUN
ஏஇபி,2,3,NOUN,BASE_NOUN
மெரில்போன்,2,5,NOUN,BASE_NOUN_CONSONANT_ன்
மெய்டீன்,2,4,NOUN,BASE_NOUN_CONSONANT_ன்
பரியபூர்,2,5,NOUN,BASE_NOUN_CONSONANT_ர்
அரசிலி,2,4,NOUN,BASE_NOUN_VOWEL_லி
ட்வீல்ஐ,2,4,NOUN,BASE_NOUN
சியுபி,2,3,NOUN,BASE_NOUN
மெக்டோனெல்,2,5,NOUN,BASE_NOUN_CONSONANT_ல்
பெலூசி,2,3,NOUN,NOMINAL_SUFFIX_சி
முனவரி,2,4,NOUN,BASE_NOUN_VOWEL_ரி
விதிகம்,2,4,NOUN,BASE_NOUN_CONSONANT_ம்
குரங்காகி,2,5,NOUN,BASE_NOUN
லாம்மிலி,2,4,NOUN,BASE_NOUN_VOWEL_லி
ஐபிஎச்ஐ,2,5,NOUN,BASE_NOUN
மசாயுகி,2,4,NOUN,BASE_NOUN
சமீதா,2,3,NOUN,BASE_NOUN
ஆடிட்டோரி,2,5,NOUN,BASE_NOUN_VOWEL_ரி
மடுக்கூர்,2,5,NOUN,BASE_NOUN_CONSONANT_ர்
பெல்லிசெரி,2,5,NOUN,BASE_NOUN_VOWEL_ரி
பக்தாராமை,2,5,NOUN,NOMINAL_SUFFIX_மை
புறுத்தல்,2,5,NOUN,NOMINAL_SUFFIX_த்தல்
குக்காடு,2,4,NOUN,NOMINAL_SUFFIX_டு
பேன்கர்,2,4,NOUN,BASE_NOUN_CONSONANT_ர்
குக்கல,2,4,NOUN,BASE_NOUN
மாணிக்யாலா,2,5,NOUN,BASE_NOUN
கீரிமணி,2,4,NOUN,BASE_NOUN
கொப்புல,2,4,NOUN,BASE_NOUN
பாடேரு,2,3,NOUN,BASE_NOUN
அரிந்தாம்,2,5,NOUN,BASE_NOUN_CONSONANT_ம்
பேசியதுதி,2,5,NOUN,NOMINAL_SUFFIX_தி
சிற்றுயிரி,2,5,NOUN,BASE_NOUN_VOWEL_ரி
கொத்தூரு,2,4,NOUN,BASE_NOUN
திருவலா,2,4,NOUN,BASE_NOUN
சாயாத்ரி,2,4,NOUN,BASE_NOUN_VOWEL_ரி
பகைநாடு,2,4,NOUN,NOMINAL_SUFFIX_டு
அன்டோய்னி,2,5,NOUN,BASE_NOUN
சியுர்,2,3,NOUN,BASE_NOUN_CONSONANT_ர்
லாய்டி,2,3,NOUN,BASE_NOUN
பூட்கள்,2,4,NOUN,BASE_NOUN_CONSONANT_ள்
பிச்சப்பா,2,5,NOUN,BASE_NOUN
நிகேகி,2,3,NOUN,BASE_NOUN
ராவேல,2,3,NOUN,BASE_NOUN
பிஓஐ,2,3,NOUN,BASE_NOUN
நவசித்ர,2,5,NOUN,BASE_NOUN
இறப்பிலா,2,5,NOUN,BASE_NOUN
சென்னைல்,2,4,NOUN,BASE_NOUN_CONSONANT_ல்
திரைசாரா,2,4,NOUN,BASE_NOUN
